0.00.000.339 I srv  llama_server: initializing ...
0.00.007.915 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.008.248 W srv  llama_server: security: no API key is set and CORS allows all origins (see https://github.com/ggml-org/llama.cpp/pull/25655)
0.00.009.491 I srv    load_model: loading model '/home/runner/work/Eldorado/Eldorado/ia_local/modelos/Qwen3-1.7B-Q4_K_M.gguf'
0.00.326.459 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.00.929.910 I cmn          init: llama threadpool init, n_threads = 4
0.01.048.076 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.01.056.390 I srv  llama_server: model loaded
0.01.056.403 I srv  llama_server: listening on http://127.0.0.1:8082
0.02.027.610 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
47.50.511.187 I slot print_timing: id  2 | task 47370 | n_gen =    277, tg =  20.52 t/s, tg_3s =  18.96 t/s
47.53.554.427 I slot print_timing: id  2 | task 47370 | n_gen =    334, tg =  20.19 t/s, tg_3s =  18.73 t/s
47.56.576.889 I slot print_timing: id  2 | task 47370 | n_gen =    390, tg =  19.93 t/s, tg_3s =  18.53 t/s
47.57.122.944 I slot print_timing: id  2 | task 47370 | prompt eval time =    2336.83 ms /   210 tokens (   11.13 ms per token,    89.87 tokens per second)
47.57.123.013 I slot print_timing: id  2 | task 47370 |        eval time =   20063.78 ms /   400 tokens (   50.29 ms per token,    19.89 tokens per second)
47.57.123.035 I slot print_timing: id  2 | task 47370 |       total time =   22400.60 ms /   610 tokens
47.57.123.057 I slot print_timing: id  2 | task 47370 |    graphs reused =      47403
47.57.127.654 I slot      release: id  2 | task 47370 | stop processing: n_tokens = 701, truncated = 0
47.57.134.989 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 2790406788
47.57.147.478 I slot launch_slot_: id  1 | task 47771 | processing task, is_child = 0
48.05.262.985 I slot print_timing: id  1 | task 47771 | n_gen =    100, tg =  16.92 t/s, tg_3s =  17.09 t/s
48.08.285.700 I slot print_timing: id  1 | task 47771 | n_gen =    150, tg =  16.79 t/s, tg_3s =  16.54 t/s
48.11.293.493 I slot print_timing: id  1 | task 47771 | n_gen =    200, tg =  16.75 t/s, tg_3s =  16.62 t/s
48.14.347.795 I slot print_timing: id  1 | task 47771 | n_gen =    251, tg =  16.74 t/s, tg_3s =  16.70 t/s
48.17.395.202 I slot print_timing: id  1 | task 47771 | n_gen =    302, tg =  16.74 t/s, tg_3s =  16.74 t/s
48.20.419.978 I slot print_timing: id  1 | task 47771 | n_gen =    352, tg =  16.71 t/s, tg_3s =  16.53 t/s
48.23.464.170 I slot print_timing: id  1 | task 47771 | prompt eval time =    2253.89 ms /   171 tokens (   13.18 ms per token,    75.87 tokens per second)
48.23.464.230 I slot print_timing: id  1 | task 47771 |        eval time =   24052.28 ms /   400 tokens (   60.28 ms per token,    16.59 tokens per second)
48.23.464.251 I slot print_timing: id  1 | task 47771 |       total time =   26306.17 ms /   571 tokens
48.23.464.272 I slot print_timing: id  1 | task 47771 |    graphs reused =      47801
48.23.466.555 I slot      release: id  1 | task 47771 | stop processing: n_tokens = 1474, truncated = 0
48.23.475.750 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.311 (> 0.100 thold), f_keep = 0.062
48.23.498.843 I slot launch_slot_: id  1 | task 48172 | processing task, is_child = 0
48.30.244.123 I slot print_timing: id  1 | task 48172 | n_gen =    100, tg =  22.57 t/s, tg_3s =  22.80 t/s
48.33.283.786 I slot print_timing: id  1 | task 48172 | n_gen =    163, tg =  21.82 t/s, tg_3s =  20.73 t/s
48.36.311.991 I slot print_timing: id  1 | task 48172 | n_gen =    222, tg =  21.14 t/s, tg_3s =  19.48 t/s
48.39.323.162 I slot print_timing: id  1 | task 48172 | n_gen =    280, tg =  20.72 t/s, tg_3s =  19.26 t/s
48.42.201.531 I slot print_timing: id  1 | task 48172 | prompt eval time =    2359.59 ms /   204 tokens (   11.57 ms per token,    86.46 tokens per second)
48.42.201.591 I slot print_timing: id  1 | task 48172 |        eval time =   16343.00 ms /   335 tokens (   48.93 ms per token,    20.44 tokens per second)
48.42.201.613 I slot print_timing: id  1 | task 48172 |       total time =   18702.59 ms /   539 tokens
48.42.201.634 I slot print_timing: id  1 | task 48172 |    graphs reused =      48134
48.42.208.655 I slot      release: id  1 | task 48172 | stop processing: n_tokens = 630, truncated = 0
48.42.213.423 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 2831694640
48.42.224.795 I slot launch_slot_: id  0 | task 48508 | processing task, is_child = 0
48.50.989.387 I slot print_timing: id  0 | task 48508 | n_gen =    100, tg =  16.90 t/s, tg_3s =  17.07 t/s
48.54.009.562 I slot print_timing: id  0 | task 48508 | n_gen =    151, tg =  16.90 t/s, tg_3s =  16.89 t/s
48.57.032.689 I slot print_timing: id  0 | task 48508 | n_gen =    202, tg =  16.89 t/s, tg_3s =  16.87 t/s
49.00.077.406 I slot print_timing: id  0 | task 48508 | n_gen =    253, tg =  16.86 t/s, tg_3s =  16.75 t/s
49.03.136.453 I slot print_timing: id  0 | task 48508 | n_gen =    304, tg =  16.83 t/s, tg_3s =  16.67 t/s
49.06.145.474 I slot print_timing: id  0 | task 48508 | n_gen =    353, tg =  16.75 t/s, tg_3s =  16.28 t/s
49.09.129.635 I slot print_timing: id  0 | task 48508 | prompt eval time =    2897.48 ms /   227 tokens (   12.76 ms per token,    78.34 tokens per second)
49.09.129.708 I slot print_timing: id  0 | task 48508 |        eval time =   23997.47 ms /   400 tokens (   60.14 ms per token,    16.63 tokens per second)
49.09.129.730 I slot print_timing: id  0 | task 48508 |       total time =   26894.95 ms /   627 tokens
49.09.129.751 I slot print_timing: id  0 | task 48508 |    graphs reused =      48532
49.09.132.063 I slot      release: id  0 | task 48508 | stop processing: n_tokens = 1530, truncated = 0
49.09.141.339 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.276 (> 0.100 thold), f_keep = 0.060
49.09.169.557 I slot launch_slot_: id  0 | task 48909 | processing task, is_child = 0
49.15.103.669 I slot print_timing: id  0 | task 48909 | n_gen =    100, tg =  24.04 t/s, tg_3s =  24.28 t/s
49.18.113.356 I slot print_timing: id  0 | task 48909 | n_gen =    170, tg =  23.71 t/s, tg_3s =  23.26 t/s
49.21.135.460 I slot print_timing: id  0 | task 48909 | n_gen =    240, tg =  23.55 t/s, tg_3s =  23.16 t/s
49.24.172.456 I slot print_timing: id  0 | task 48909 | n_gen =    309, tg =  23.36 t/s, tg_3s =  22.72 t/s
49.27.182.938 I slot print_timing: id  0 | task 48909 | n_gen =    378, tg =  23.28 t/s, tg_3s =  22.92 t/s
49.28.139.594 I slot print_timing: id  0 | task 48909 | prompt eval time =    1816.26 ms /   162 tokens (   11.21 ms per token,    89.19 tokens per second)
49.28.139.602 I slot print_timing: id  0 | task 48909 |        eval time =   17153.69 ms /   400 tokens (   42.99 ms per token,    23.26 tokens per second)
49.28.139.603 I slot print_timing: id  0 | task 48909 |       total time =   18969.94 ms /   562 tokens
49.28.139.604 I slot print_timing: id  0 | task 48909 |    graphs reused =      48930
49.28.139.690 I slot      release: id  0 | task 48909 | stop processing: n_tokens = 732, truncated = 0
49.28.153.888 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 2904317021
49.28.166.528 I slot launch_slot_: id  3 | task 49310 | processing task, is_child = 0
49.36.410.274 I slot print_timing: id  3 | task 49310 | n_gen =    100, tg =  16.20 t/s, tg_3s =  16.37 t/s
49.39.430.904 I slot print_timing: id  3 | task 49310 | n_gen =    149, tg =  16.21 t/s, tg_3s =  16.22 t/s
49.42.457.899 I slot print_timing: id  3 | task 49310 | n_gen =    198, tg =  16.20 t/s, tg_3s =  16.19 t/s
49.45.480.150 I slot print_timing: id  3 | task 49310 | n_gen =    247, tg =  16.21 t/s, tg_3s =  16.21 t/s
49.48.486.377 I slot print_timing: id  3 | task 49310 | n_gen =    296, tg =  16.22 t/s, tg_3s =  16.30 t/s
49.51.530.508 I slot print_timing: id  3 | task 49310 | n_gen =    346, tg =  16.25 t/s, tg_3s =  16.43 t/s
49.54.565.287 I slot print_timing: id  3 | task 49310 | n_gen =    394, tg =  16.20 t/s, tg_3s =  15.82 t/s
49.54.952.418 I slot print_timing: id  3 | task 49310 | prompt eval time =    2122.67 ms /   165 tokens (   12.86 ms per token,    77.73 tokens per second)
49.54.952.478 I slot print_timing: id  3 | task 49310 |        eval time =   24652.01 ms /   400 tokens (   61.78 ms per token,    16.19 tokens per second)
49.54.952.498 I slot print_timing: id  3 | task 49310 |       total time =   26774.67 ms /   565 tokens
49.54.952.520 I slot print_timing: id  3 | task 49310 |    graphs reused =      49328
49.54.952.978 I slot      release: id  3 | task 49310 | stop processing: n_tokens = 1468, truncated = 0
49.54.966.066 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.319 (> 0.100 thold), f_keep = 0.063
49.54.988.667 I slot launch_slot_: id  3 | task 49711 | processing task, is_child = 0
50.01.670.320 I slot print_timing: id  3 | task 49711 | n_gen =    100, tg =  22.14 t/s, tg_3s =  22.36 t/s
50.04.698.412 I slot print_timing: id  3 | task 49711 | n_gen =    162, tg =  21.47 t/s, tg_3s =  20.47 t/s
50.07.716.631 I slot print_timing: id  3 | task 49711 | n_gen =    220, tg =  20.82 t/s, tg_3s =  19.22 t/s
50.10.737.965 I slot print_timing: id  3 | task 49711 | n_gen =    277, tg =  20.38 t/s, tg_3s =  18.87 t/s
50.13.784.295 I slot print_timing: id  3 | task 49711 | n_gen =    335, tg =  20.14 t/s, tg_3s =  19.04 t/s
50.16.784.946 I slot print_timing: id  3 | task 49711 | n_gen =    392, tg =  19.96 t/s, tg_3s =  19.00 t/s
50.17.204.476 I slot print_timing: id  3 | task 49711 | prompt eval time =    2209.42 ms /   196 tokens (   11.27 ms per token,    88.71 tokens per second)
50.17.204.538 I slot print_timing: id  3 | task 49711 |        eval time =   20006.33 ms /   400 tokens (   50.14 ms per token,    19.94 tokens per second)
50.17.204.559 I slot print_timing: id  3 | task 49711 |       total time =   22215.75 ms /   596 tokens
50.17.204.580 I slot print_timing: id  3 | task 49711 |    graphs reused =      49726
50.17.205.006 I slot      release: id  3 | task 49711 | stop processing: n_tokens = 687, truncated = 0
50.17.217.849 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 3005137019
50.17.230.060 I slot launch_slot_: id  2 | task 50112 | processing task, is_child = 0
50.24.273.675 I slot print_timing: id  2 | task 50112 | n_gen =    100, tg =  17.83 t/s, tg_3s =  18.01 t/s
50.27.304.548 I slot print_timing: id  2 | task 50112 | n_gen =    153, tg =  17.71 t/s, tg_3s =  17.49 t/s
50.30.330.924 I slot print_timing: id  2 | task 50112 | n_gen =    206, tg =  17.66 t/s, tg_3s =  17.51 t/s
50.33.374.132 I slot print_timing: id  2 | task 50112 | n_gen =    259, tg =  17.61 t/s, tg_3s =  17.42 t/s
50.36.430.995 I slot print_timing: id  2 | task 50112 | n_gen =    312, tg =  17.56 t/s, tg_3s =  17.34 t/s
50.39.446.007 I slot print_timing: id  2 | task 50112 | n_gen =    364, tg =  17.51 t/s, tg_3s =  17.25 t/s
50.41.469.002 I slot print_timing: id  2 | task 50112 | prompt eval time =    1479.48 ms /   110 tokens (   13.45 ms per token,    74.35 tokens per second)
50.41.469.009 I slot print_timing: id  2 | task 50112 |        eval time =   22748.24 ms /   398 tokens (   57.30 ms per token,    17.45 tokens per second)
50.41.469.010 I slot print_timing: id  2 | task 50112 |       total time =   24227.72 ms /   508 tokens
50.41.469.011 I slot print_timing: id  2 | task 50112 |    graphs reused =      50122
50.41.469.124 I slot      release: id  2 | task 50112 | stop processing: n_tokens = 1411, truncated = 0
50.41.480.571 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.874 (> 0.100 thold), f_keep = 0.641
50.41.480.781 I slot launch_slot_: id  2 | task 50511 | processing task, is_child = 0
50.48.819.611 I slot print_timing: id  2 | task 50511 | n_gen =    100, tg =  17.70 t/s, tg_3s =  17.87 t/s
50.51.855.901 I slot print_timing: id  2 | task 50511 | n_gen =    153, tg =  17.61 t/s, tg_3s =  17.46 t/s
50.54.908.109 I slot print_timing: id  2 | task 50511 | n_gen =    206, tg =  17.55 t/s, tg_3s =  17.36 t/s
50.57.951.855 I slot print_timing: id  2 | task 50511 | n_gen =    259, tg =  17.52 t/s, tg_3s =  17.41 t/s
51.01.000.431 I slot print_timing: id  2 | task 50511 | n_gen =    312, tg =  17.50 t/s, tg_3s =  17.39 t/s
51.04.032.545 I slot print_timing: id  2 | task 50511 | n_gen =    364, tg =  17.45 t/s, tg_3s =  17.15 t/s
51.06.144.235 I slot print_timing: id  2 | task 50511 | prompt eval time =    1744.14 ms /   130 tokens (   13.42 ms per token,    74.54 tokens per second)
51.06.144.301 I slot print_timing: id  2 | task 50511 |        eval time =   22919.25 ms /   400 tokens (   57.44 ms per token,    17.41 tokens per second)
51.06.144.321 I slot print_timing: id  2 | task 50511 |       total time =   24663.39 ms /   530 tokens
51.06.144.342 I slot print_timing: id  2 | task 50511 |    graphs reused =      50520
51.06.146.601 I slot      release: id  2 | task 50511 | stop processing: n_tokens = 1433, truncated = 0
51.06.157.113 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.814 (> 0.100 thold), f_keep = 0.631
51.06.157.292 I slot launch_slot_: id  2 | task 50912 | processing task, is_child = 0
51.14.558.454 I slot print_timing: id  2 | task 50912 | n_gen =    100, tg =  17.38 t/s, tg_3s =  17.55 t/s
51.17.567.941 I slot print_timing: id  2 | task 50912 | n_gen =    152, tg =  17.34 t/s, tg_3s =  17.28 t/s
51.20.588.619 I slot print_timing: id  2 | task 50912 | n_gen =    204, tg =  17.31 t/s, tg_3s =  17.21 t/s
51.23.638.872 I slot print_timing: id  2 | task 50912 | n_gen =    256, tg =  17.26 t/s, tg_3s =  17.05 t/s
51.26.690.038 I slot print_timing: id  2 | task 50912 | n_gen =    306, tg =  17.11 t/s, tg_3s =  16.39 t/s
51.29.737.796 I slot print_timing: id  2 | task 50912 | n_gen =    354, tg =  16.91 t/s, tg_3s =  15.75 t/s
51.32.686.953 I slot print_timing: id  2 | task 50912 | prompt eval time =    2704.39 ms /   206 tokens (   13.13 ms per token,    76.17 tokens per second)
51.32.686.980 I slot print_timing: id  2 | task 50912 |        eval time =   23825.21 ms /   400 tokens (   59.71 ms per token,    16.75 tokens per second)
51.32.686.980 I slot print_timing: id  2 | task 50912 |       total time =   26529.60 ms /   606 tokens
51.32.686.982 I slot print_timing: id  2 | task 50912 |    graphs reused =      50918
51.32.687.088 I slot      release: id  2 | task 50912 | stop processing: n_tokens = 1509, truncated = 0
51.32.698.358 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, f_sim_best = 0.299 (> 0.100 thold), f_keep = 0.061
51.32.727.951 I slot launch_slot_: id  2 | task 51313 | processing task, is_child = 0
51.38.303.071 I slot print_timing: id  2 | task 51313 | n_gen =    100, tg =  24.24 t/s, tg_3s =  24.49 t/s
51.41.320.750 I slot print_timing: id  2 | task 51313 | n_gen =    174, tg =  24.36 t/s, tg_3s =  24.52 t/s
51.44.358.287 I slot print_timing: id  2 | task 51313 | n_gen =    248, tg =  24.36 t/s, tg_3s =  24.36 t/s
51.47.399.454 I slot print_timing: id  2 | task 51313 | n_gen =    320, tg =  24.20 t/s, tg_3s =  23.68 t/s
51.50.421.145 I slot print_timing: id  2 | task 51313 | n_gen =    390, tg =  24.01 t/s, tg_3s =  23.17 t/s
51.50.855.737 I slot print_timing: id  2 | task 51313 | prompt eval time =    1491.14 ms /   129 tokens (   11.56 ms per token,    86.51 tokens per second)
51.50.855.799 I slot print_timing: id  2 | task 51313 |        eval time =   16636.54 ms /   400 tokens (   41.70 ms per token,    23.98 tokens per second)
51.50.855.820 I slot print_timing: id  2 | task 51313 |       total time =   18127.69 ms /   529 tokens
51.50.855.841 I slot print_timing: id  2 | task 51313 |    graphs reused =      51316
51.50.855.937 I slot      release: id  2 | task 51313 | stop processing: n_tokens = 707, truncated = 0
51.50.867.652 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 3050218020
51.50.880.030 I slot launch_slot_: id  1 | task 51714 | processing task, is_child = 0
51.59.051.442 I slot print_timing: id  1 | task 51714 | n_gen =    100, tg =  17.12 t/s, tg_3s =  17.29 t/s
52.02.068.970 I slot print_timing: id  1 | task 51714 | n_gen =    152, tg =  17.16 t/s, tg_3s =  17.23 t/s
52.05.110.506 I slot print_timing: id  1 | task 51714 | n_gen =    202, tg =  16.97 t/s, tg_3s =  16.44 t/s
52.08.160.106 I slot print_timing: id  1 | task 51714 | n_gen =    252, tg =  16.85 t/s, tg_3s =  16.40 t/s
52.11.215.804 I slot print_timing: id  1 | task 51714 | n_gen =    303, tg =  16.83 t/s, tg_3s =  16.69 t/s
52.14.262.835 I slot print_timing: id  1 | task 51714 | n_gen =    353, tg =  16.77 t/s, tg_3s =  16.41 t/s
52.17.241.605 I slot print_timing: id  1 | task 51714 | prompt eval time =    2377.19 ms /   188 tokens (   12.64 ms per token,    79.08 tokens per second)
52.17.241.631 I slot print_timing: id  1 | task 51714 |        eval time =   23973.87 ms /   400 tokens (   60.08 ms per token,    16.64 tokens per second)
52.17.241.632 I slot print_timing: id  1 | task 51714 |       total time =   26351.06 ms /   588 tokens
52.17.241.633 I slot print_timing: id  1 | task 51714 |    graphs reused =      51714
52.17.241.760 I slot      release: id  1 | task 51714 | stop processing: n_tokens = 1491, truncated = 0
52.17.253.027 I slot get_availabl: id  1 | task -1 | selected slot by LCP similarity, f_sim_best = 0.318 (> 0.100 thold), f_keep = 0.062
52.17.282.048 I slot launch_slot_: id  1 | task 52115 | processing task, is_child = 0
52.22.651.789 I slot print_timing: id  1 | task 52115 | n_gen =    100, tg =  24.03 t/s, tg_3s =  24.28 t/s
52.25.681.017 I slot print_timing: id  1 | task 52115 | n_gen =    173, tg =  24.06 t/s, tg_3s =  24.10 t/s
52.28.721.178 I slot print_timing: id  1 | task 52115 | n_gen =    247, tg =  24.15 t/s, tg_3s =  24.34 t/s
52.31.736.334 I slot print_timing: id  1 | task 52115 | n_gen =    320, tg =  24.16 t/s, tg_3s =  24.21 t/s
52.34.756.867 I slot print_timing: id  1 | task 52115 | n_gen =    390, tg =  23.98 t/s, tg_3s =  23.17 t/s
52.35.186.737 I slot print_timing: id  1 | task 52115 | prompt eval time =    1250.62 ms /   112 tokens (   11.17 ms per token,    89.56 tokens per second)
52.35.186.796 I slot print_timing: id  1 | task 52115 |        eval time =   16653.97 ms /   400 tokens (   41.74 ms per token,    23.96 tokens per second)
52.35.186.817 I slot print_timing: id  1 | task 52115 |       total time =   17904.59 ms /   512 tokens
52.35.186.856 I slot print_timing: id  1 | task 52115 |    graphs reused =      52112
52.35.191.713 I slot      release: id  1 | task 52115 | stop processing: n_tokens = 688, truncated = 0
52.35.198.474 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 3096149051
52.35.210.050 I slot launch_slot_: id  0 | task 52516 | processing task, is_child = 0
52.42.014.034 I slot print_timing: id  0 | task 52516 | n_gen =    100, tg =  17.57 t/s, tg_3s =  17.74 t/s
52.45.055.399 I slot print_timing: id  0 | task 52516 | n_gen =    153, tg =  17.52 t/s, tg_3s =  17.43 t/s
52.48.098.215 I slot print_timing: id  0 | task 52516 | n_gen =    205, tg =  17.41 t/s, tg_3s =  17.09 t/s
52.51.114.488 I slot print_timing: id  0 | task 52516 | n_gen =    257, tg =  17.37 t/s, tg_3s =  17.24 t/s
