0.00.000.395 I srv  llama_server: initializing ...
0.00.009.710 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.010.141 W srv  llama_server: security: no API key is set and CORS allows all origins (see https://github.com/ggml-org/llama.cpp/pull/25655)
0.00.011.457 I srv    load_model: loading model '/home/runner/work/Eldorado/Eldorado/ia_local/modelos/qwen2.5-3b-instruct-q4_k_m.gguf'
0.00.458.997 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.01.670.667 I cmn          init: llama threadpool init, n_threads = 4
0.01.880.576 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.01.887.299 I srv  llama_server: model loaded
0.01.887.316 I srv  llama_server: listening on http://127.0.0.1:8081
0.02.024.299 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
29.58.627.355 I slot launch_slot_: id  3 | task 19634 | processing task, is_child = 0
30.08.859.912 I slot print_timing: id  3 | task 19634 | n_gen =    100, tg =  16.44 t/s, tg_3s =  16.61 t/s
30.11.883.454 I slot print_timing: id  3 | task 19634 | n_gen =    150, tg =  16.47 t/s, tg_3s =  16.54 t/s
30.12.916.042 I slot print_timing: id  3 | task 19634 | prompt eval time =    4211.51 ms /   130 tokens (   32.40 ms per token,    30.87 tokens per second)
30.12.916.049 I slot print_timing: id  3 | task 19634 |        eval time =   10077.12 ms /   167 tokens (   60.71 ms per token,    16.47 tokens per second)
30.12.916.051 I slot print_timing: id  3 | task 19634 |       total time =   14288.62 ms /   297 tokens
30.12.916.052 I slot print_timing: id  3 | task 19634 |    graphs reused =      19351
30.12.917.499 I slot      release: id  3 | task 19634 | stop processing: n_tokens = 513, truncated = 0
30.12.925.089 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.513 (> 0.100 thold), f_keep = 0.423
30.12.927.511 I slot launch_slot_: id  3 | task 19802 | processing task, is_child = 0
30.25.695.681 I slot print_timing: id  3 | task 19802 | n_gen =    100, tg =  16.38 t/s, tg_3s =  16.54 t/s
30.28.726.909 I slot print_timing: id  3 | task 19802 | n_gen =    148, tg =  16.20 t/s, tg_3s =  15.84 t/s
30.30.703.794 I slot print_timing: id  3 | task 19802 | prompt eval time =    6723.77 ms /   206 tokens (   32.64 ms per token,    30.64 tokens per second)
30.30.703.852 I slot print_timing: id  3 | task 19802 |        eval time =   11052.47 ms /   179 tokens (   62.09 ms per token,    16.10 tokens per second)
30.30.703.878 I slot print_timing: id  3 | task 19802 |       total time =   17776.24 ms /   385 tokens
30.30.703.904 I slot print_timing: id  3 | task 19802 |    graphs reused =      19527
30.30.704.610 I slot      release: id  3 | task 19802 | stop processing: n_tokens = 601, truncated = 0
30.30.713.962 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.299 (> 0.100 thold), f_keep = 0.153
30.30.717.935 I slot launch_slot_: id  3 | task 19982 | processing task, is_child = 0
30.39.938.451 I slot print_timing: id  3 | task 19982 | prompt eval time =    4492.95 ms /   137 tokens (   32.80 ms per token,    30.49 tokens per second)
30.39.938.515 I slot print_timing: id  3 | task 19982 |        eval time =    4727.50 ms /    79 tokens (   60.61 ms per token,    16.50 tokens per second)
30.39.938.542 I slot print_timing: id  3 | task 19982 |       total time =    9220.45 ms /   216 tokens
30.39.938.569 I slot print_timing: id  3 | task 19982 |    graphs reused =      19604
30.39.939.746 I slot      release: id  3 | task 19982 | stop processing: n_tokens = 386, truncated = 0
30.39.947.435 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.227 (> 0.100 thold), f_keep = 0.238
30.39.950.437 I slot launch_slot_: id  3 | task 20062 | processing task, is_child = 0
30.52.116.790 I slot print_timing: id  3 | task 20062 | n_gen =    100, tg =  16.25 t/s, tg_3s =  16.41 t/s
30.52.727.711 I slot print_timing: id  3 | task 20062 | prompt eval time =    6072.61 ms /   188 tokens (   32.30 ms per token,    30.96 tokens per second)
30.52.727.719 I slot print_timing: id  3 | task 20062 |        eval time =    6704.60 ms /   110 tokens (   61.51 ms per token,    16.26 tokens per second)
30.52.727.721 I slot print_timing: id  3 | task 20062 |       total time =   12777.21 ms /   298 tokens
30.52.727.722 I slot print_timing: id  3 | task 20062 |    graphs reused =      19711
30.52.727.799 I slot      release: id  3 | task 20062 | stop processing: n_tokens = 514, truncated = 0
30.52.736.268 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.318 (> 0.100 thold), f_keep = 0.179
30.52.739.790 I slot launch_slot_: id  3 | task 20173 | processing task, is_child = 0
31.02.036.545 I slot print_timing: id  3 | task 20173 | prompt eval time =    3791.04 ms /   118 tokens (   32.13 ms per token,    31.13 tokens per second)
31.02.036.553 I slot print_timing: id  3 | task 20173 |        eval time =    5505.66 ms /    92 tokens (   60.50 ms per token,    16.53 tokens per second)
31.02.036.554 I slot print_timing: id  3 | task 20173 |       total time =    9296.69 ms /   210 tokens
31.02.036.555 I slot print_timing: id  3 | task 20173 |    graphs reused =      19801
31.02.036.619 I slot      release: id  3 | task 20173 | stop processing: n_tokens = 380, truncated = 0
31.02.045.102 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.306 (> 0.100 thold), f_keep = 0.242
31.02.048.262 I slot launch_slot_: id  3 | task 20266 | processing task, is_child = 0
31.10.794.527 I slot print_timing: id  3 | task 20266 | n_gen =    100, tg =  16.41 t/s, tg_3s =  16.57 t/s
31.13.679.960 I slot print_timing: id  3 | task 20266 | prompt eval time =    2712.09 ms /    83 tokens (   32.68 ms per token,    30.60 tokens per second)
31.13.679.970 I slot print_timing: id  3 | task 20266 |        eval time =    8919.57 ms /   147 tokens (   61.09 ms per token,    16.37 tokens per second)
31.13.679.971 I slot print_timing: id  3 | task 20266 |       total time =   11631.66 ms /   230 tokens
31.13.679.972 I slot print_timing: id  3 | task 20266 |    graphs reused =      19946
31.13.680.029 I slot      release: id  3 | task 20266 | stop processing: n_tokens = 447, truncated = 0
31.13.688.898 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.579 (> 0.100 thold), f_keep = 0.485
31.13.691.039 I slot launch_slot_: id  3 | task 20414 | processing task, is_child = 0
31.24.934.294 I slot print_timing: id  3 | task 20414 | n_gen =    100, tg =  16.30 t/s, tg_3s =  16.47 t/s
31.26.588.228 I slot print_timing: id  3 | task 20414 | prompt eval time =    5170.00 ms /   158 tokens (   32.72 ms per token,    30.56 tokens per second)
31.26.588.307 I slot print_timing: id  3 | task 20414 |        eval time =    7727.12 ms /   127 tokens (   61.33 ms per token,    16.31 tokens per second)
31.26.588.333 I slot print_timing: id  3 | task 20414 |       total time =   12897.12 ms /   285 tokens
31.26.588.359 I slot print_timing: id  3 | task 20414 |    graphs reused =      20071
31.26.592.269 I slot      release: id  3 | task 20414 | stop processing: n_tokens = 501, truncated = 0
31.26.597.087 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.330 (> 0.100 thold), f_keep = 0.184
31.26.601.406 I slot launch_slot_: id  3 | task 20542 | processing task, is_child = 0
31.35.149.447 I slot print_timing: id  3 | task 20542 | prompt eval time =    3506.89 ms /   108 tokens (   32.47 ms per token,    30.80 tokens per second)
31.35.149.468 I slot print_timing: id  3 | task 20542 |        eval time =    5041.10 ms /    83 tokens (   61.48 ms per token,    16.27 tokens per second)
31.35.149.469 I slot print_timing: id  3 | task 20542 |       total time =    8548.00 ms /   191 tokens
31.35.149.470 I slot print_timing: id  3 | task 20542 |    graphs reused =      20152
31.35.149.534 I slot      release: id  3 | task 20542 | stop processing: n_tokens = 361, truncated = 0
31.35.158.464 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.208 (> 0.100 thold), f_keep = 0.255
31.35.161.825 I slot launch_slot_: id  3 | task 20626 | processing task, is_child = 0
31.48.293.784 I slot print_timing: id  3 | task 20626 | n_gen =    100, tg =  16.17 t/s, tg_3s =  16.34 t/s
31.51.333.009 I slot print_timing: id  3 | task 20626 | n_gen =    148, tg =  16.05 t/s, tg_3s =  15.79 t/s
31.54.387.738 I slot print_timing: id  3 | task 20626 | n_gen =    196, tg =  15.96 t/s, tg_3s =  15.71 t/s
31.57.436.073 I slot print_timing: id  3 | task 20626 | n_gen =    244, tg =  15.92 t/s, tg_3s =  15.75 t/s
31.57.689.054 I slot print_timing: id  3 | task 20626 | prompt eval time =    7010.59 ms /   217 tokens (   32.31 ms per token,    30.95 tokens per second)
31.57.689.061 I slot print_timing: id  3 | task 20626 |        eval time =   15516.59 ms /   248 tokens (   62.82 ms per token,    15.92 tokens per second)
31.57.689.063 I slot print_timing: id  3 | task 20626 |       total time =   22527.18 ms /   465 tokens
31.57.689.064 I slot print_timing: id  3 | task 20626 |    graphs reused =      20397
31.57.689.147 I slot      release: id  3 | task 20626 | stop processing: n_tokens = 689, truncated = 0
31.57.697.839 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.282 (> 0.100 thold), f_keep = 0.134
31.57.703.461 I slot launch_slot_: id  3 | task 20875 | processing task, is_child = 0
32.08.561.782 I slot print_timing: id  3 | task 20875 | n_gen =    100, tg =  16.13 t/s, tg_3s =  16.30 t/s
32.11.144.933 I slot print_timing: id  3 | task 20875 | prompt eval time =    4722.25 ms /   147 tokens (   32.12 ms per token,    31.13 tokens per second)
32.11.144.994 I slot print_timing: id  3 | task 20875 |        eval time =    8719.14 ms /   142 tokens (   61.84 ms per token,    16.17 tokens per second)
32.11.145.016 I slot print_timing: id  3 | task 20875 |       total time =   13441.39 ms /   289 tokens
32.11.145.038 I slot print_timing: id  3 | task 20875 |    graphs reused =      20537
32.11.145.426 I slot      release: id  3 | task 20875 | stop processing: n_tokens = 467, truncated = 0
32.11.154.102 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.237 (> 0.100 thold), f_keep = 0.197
32.11.157.921 I slot launch_slot_: id  3 | task 21018 | processing task, is_child = 0
32.22.834.027 I slot print_timing: id  3 | task 21018 | n_gen =    100, tg =  16.27 t/s, tg_3s =  16.44 t/s
32.25.895.446 I slot print_timing: id  3 | task 21018 | n_gen =    149, tg =  16.18 t/s, tg_3s =  16.01 t/s
32.26.911.523 I slot print_timing: id  3 | task 21018 | prompt eval time =    5593.01 ms /   172 tokens (   32.52 ms per token,    30.75 tokens per second)
32.26.911.580 I slot print_timing: id  3 | task 21018 |        eval time =   10160.52 ms /   165 tokens (   61.95 ms per token,    16.14 tokens per second)
32.26.911.603 I slot print_timing: id  3 | task 21018 |       total time =   15753.53 ms /   337 tokens
32.26.911.627 I slot print_timing: id  3 | task 21018 |    graphs reused =      20699
32.26.915.270 I slot      release: id  3 | task 21018 | stop processing: n_tokens = 553, truncated = 0
32.26.920.501 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.309 (> 0.100 thold), f_keep = 0.166
32.26.924.366 I slot launch_slot_: id  3 | task 21184 | processing task, is_child = 0
32.37.203.686 I slot print_timing: id  3 | task 21184 | n_gen =    100, tg =  16.13 t/s, tg_3s =  16.29 t/s
32.40.259.683 I slot print_timing: id  3 | task 21184 | n_gen =    150, tg =  16.21 t/s, tg_3s =  16.36 t/s
32.41.724.688 I slot print_timing: id  3 | task 21184 | prompt eval time =    4141.67 ms /   127 tokens (   32.61 ms per token,    30.66 tokens per second)
32.41.724.695 I slot print_timing: id  3 | task 21184 |        eval time =   10658.59 ms /   174 tokens (   61.61 ms per token,    16.23 tokens per second)
32.41.724.697 I slot print_timing: id  3 | task 21184 |       total time =   14800.26 ms /   301 tokens
32.41.724.698 I slot print_timing: id  3 | task 21184 |    graphs reused =      20871
32.41.724.761 I slot      release: id  3 | task 21184 | stop processing: n_tokens = 471, truncated = 0
32.41.733.581 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.207 (> 0.100 thold), f_keep = 0.195
32.41.737.427 I slot launch_slot_: id  3 | task 21359 | processing task, is_child = 0
32.54.904.795 I slot print_timing: id  3 | task 21359 | n_gen =    100, tg =  16.14 t/s, tg_3s =  16.30 t/s
32.57.775.960 I slot print_timing: id  3 | task 21359 | prompt eval time =    7032.33 ms /   217 tokens (   32.41 ms per token,    30.86 tokens per second)
32.57.775.970 I slot print_timing: id  3 | task 21359 |        eval time =    9006.13 ms /   145 tokens (   62.54 ms per token,    15.99 tokens per second)
32.57.775.971 I slot print_timing: id  3 | task 21359 |       total time =   16038.46 ms /   362 tokens
32.57.775.972 I slot print_timing: id  3 | task 21359 |    graphs reused =      21013
32.57.776.038 I slot      release: id  3 | task 21359 | stop processing: n_tokens = 589, truncated = 0
32.57.785.558 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.280 (> 0.100 thold), f_keep = 0.156
32.57.789.590 I slot launch_slot_: id  3 | task 21505 | processing task, is_child = 0
33.08.946.670 I slot print_timing: id  3 | task 21505 | n_gen =    100, tg =  16.33 t/s, tg_3s =  16.49 t/s
33.09.255.136 I slot print_timing: id  3 | task 21505 | prompt eval time =    5094.20 ms /   157 tokens (   32.45 ms per token,    30.82 tokens per second)
33.09.255.151 I slot print_timing: id  3 | task 21505 |        eval time =    6371.28 ms /   105 tokens (   61.26 ms per token,    16.32 tokens per second)
33.09.255.153 I slot print_timing: id  3 | task 21505 |       total time =   11465.48 ms /   262 tokens
33.09.255.154 I slot print_timing: id  3 | task 21505 |    graphs reused =      21116
33.09.255.218 I slot      release: id  3 | task 21505 | stop processing: n_tokens = 432, truncated = 0
33.09.264.073 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.237 (> 0.100 thold), f_keep = 0.213
33.09.267.626 I slot launch_slot_: id  3 | task 21611 | processing task, is_child = 0
33.20.750.720 I slot print_timing: id  3 | task 21611 | n_gen =    100, tg =  16.35 t/s, tg_3s =  16.51 t/s
33.22.840.955 I slot print_timing: id  3 | task 21611 | prompt eval time =    5427.39 ms /   168 tokens (   32.31 ms per token,    30.95 tokens per second)
33.22.840.963 I slot print_timing: id  3 | task 21611 |        eval time =    8145.88 ms /   134 tokens (   61.25 ms per token,    16.33 tokens per second)
33.22.840.964 I slot print_timing: id  3 | task 21611 |       total time =   13573.27 ms /   302 tokens
33.22.840.965 I slot print_timing: id  3 | task 21611 |    graphs reused =      21247
33.22.841.435 I slot      release: id  3 | task 21611 | stop processing: n_tokens = 522, truncated = 0
33.22.849.672 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.325 (> 0.100 thold), f_keep = 0.176
33.22.853.237 I slot launch_slot_: id  3 | task 21746 | processing task, is_child = 0
33.32.379.636 I slot print_timing: id  3 | task 21746 | n_gen =    100, tg =  16.50 t/s, tg_3s =  16.66 t/s
33.35.382.324 I slot print_timing: id  3 | task 21746 | n_gen =    148, tg =  16.33 t/s, tg_3s =  15.99 t/s
33.35.810.725 I slot print_timing: id  3 | task 21746 | prompt eval time =    3525.05 ms /   108 tokens (   32.64 ms per token,    30.64 tokens per second)
33.35.810.746 I slot print_timing: id  3 | task 21746 |        eval time =    9432.39 ms /   155 tokens (   61.25 ms per token,    16.33 tokens per second)
33.35.810.747 I slot print_timing: id  3 | task 21746 |       total time =   12957.43 ms /   263 tokens
33.35.810.748 I slot print_timing: id  3 | task 21746 |    graphs reused =      21400
33.35.810.812 I slot      release: id  3 | task 21746 | stop processing: n_tokens = 437, truncated = 0
33.35.819.570 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.237 (> 0.100 thold), f_keep = 0.211
33.35.823.325 I slot launch_slot_: id  3 | task 21902 | processing task, is_child = 0
33.47.125.579 I slot print_timing: id  3 | task 21902 | n_gen =    100, tg =  16.05 t/s, tg_3s =  16.21 t/s
33.50.131.724 I slot print_timing: id  3 | task 21902 | n_gen =    148, tg =  16.02 t/s, tg_3s =  15.97 t/s
33.52.849.984 I slot print_timing: id  3 | task 21902 | prompt eval time =    5134.31 ms /   160 tokens (   32.09 ms per token,    31.16 tokens per second)
33.52.850.045 I slot print_timing: id  3 | task 21902 |        eval time =   11892.31 ms /   191 tokens (   62.59 ms per token,    15.98 tokens per second)
33.52.850.048 I slot print_timing: id  3 | task 21902 |       total time =   17026.62 ms /   351 tokens
33.52.850.049 I slot print_timing: id  3 | task 21902 |    graphs reused =      21588
33.52.854.268 I slot      release: id  3 | task 21902 | stop processing: n_tokens = 578, truncated = 0
33.52.859.205 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.548 (> 0.100 thold), f_keep = 0.375
33.52.863.281 I slot launch_slot_: id  3 | task 22094 | processing task, is_child = 0
34.04.563.290 I slot print_timing: id  3 | task 22094 | n_gen =    100, tg =  16.30 t/s, tg_3s =  16.47 t/s
34.07.613.798 I slot print_timing: id  3 | task 22094 | n_gen =    149, tg =  16.22 t/s, tg_3s =  16.06 t/s
34.10.670.427 I slot print_timing: id  3 | task 22094 | n_gen =    197, tg =  16.09 t/s, tg_3s =  15.70 t/s
34.11.433.063 I slot print_timing: id  3 | task 22094 | prompt eval time =    5627.49 ms /   173 tokens (   32.53 ms per token,    30.74 tokens per second)
