0.00.000.338 I srv  llama_server: initializing ...
0.00.009.664 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.010.121 W srv  llama_server: security: no API key is set and CORS allows all origins (see https://github.com/ggml-org/llama.cpp/pull/25655)
0.00.010.201 E srv         start: couldn't bind HTTP server socket, hostname: 127.0.0.1, port: 8081
0.00.010.205 I srv    operator(): operator(): cleaning up before exit...
0.00.010.274 E srv  llama_server: exiting due to HTTP server error
0.00.000.364 I srv  llama_server: initializing ...
0.00.009.473 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.009.880 W srv  llama_server: security: no API key is set and CORS allows all origins (see https://github.com/ggml-org/llama.cpp/pull/25655)
0.00.011.145 I srv    load_model: loading model '/home/runner/work/Eldorado/Eldorado/ia_local/modelos/Llama-3.2-3B-Instruct-Q4_K_M.gguf'
0.01.837.951 I cmn          init: llama threadpool init, n_threads = 4
0.02.071.635 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.02.077.197 I srv  llama_server: model loaded
0.02.077.215 I srv  llama_server: listening on http://127.0.0.1:8081
0.03.009.754 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
36.35.844.511 I slot print_timing: id  3 | task 19971 |    graphs reused =      19471
36.35.844.921 I slot      release: id  3 | task 19971 | stop processing: n_tokens = 538, truncated = 0
36.35.853.647 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.357 (> 0.100 thold), f_keep = 0.214
36.35.868.647 I slot launch_slot_: id  3 | task 20074 | processing task, is_child = 0
36.44.122.465 I slot print_timing: id  3 | task 20074 | prompt eval time =    4159.20 ms /   128 tokens (   32.49 ms per token,    30.78 tokens per second)
36.44.122.473 I slot print_timing: id  3 | task 20074 |        eval time =    4094.53 ms /    61 tokens (   68.24 ms per token,    14.65 tokens per second)
36.44.122.474 I slot print_timing: id  3 | task 20074 |       total time =    8253.73 ms /   189 tokens
36.44.122.476 I slot print_timing: id  3 | task 20074 |    graphs reused =      19530
36.44.123.737 I slot      release: id  3 | task 20074 | stop processing: n_tokens = 382, truncated = 0
36.44.131.682 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.241 (> 0.100 thold), f_keep = 0.301
36.44.144.547 I slot launch_slot_: id  3 | task 20136 | processing task, is_child = 0
36.58.635.320 I slot print_timing: id  3 | task 20136 | prompt eval time =    7890.58 ms /   237 tokens (   33.29 ms per token,    30.04 tokens per second)
36.58.635.381 I slot print_timing: id  3 | task 20136 |        eval time =    6600.09 ms /    93 tokens (   71.74 ms per token,    13.94 tokens per second)
36.58.635.408 I slot print_timing: id  3 | task 20136 |       total time =   14490.66 ms /   330 tokens
36.58.635.435 I slot print_timing: id  3 | task 20136 |    graphs reused =      19620
36.58.636.721 I slot      release: id  3 | task 20136 | stop processing: n_tokens = 569, truncated = 0
36.58.644.690 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.303 (> 0.100 thold), f_keep = 0.202
36.58.659.914 I slot launch_slot_: id  3 | task 20230 | processing task, is_child = 0
37.11.473.005 I slot print_timing: id  3 | task 20230 | n_gen =    100, tg =  14.88 t/s, tg_3s =  15.03 t/s
37.14.304.606 I slot print_timing: id  3 | task 20230 | prompt eval time =    6158.02 ms /   186 tokens (   33.11 ms per token,    30.20 tokens per second)
37.14.304.614 I slot print_timing: id  3 | task 20230 |        eval time =    9486.62 ms /   141 tokens (   67.76 ms per token,    14.76 tokens per second)
37.14.304.615 I slot print_timing: id  3 | task 20230 |       total time =   15644.64 ms /   327 tokens
37.14.304.616 I slot print_timing: id  3 | task 20230 |    graphs reused =      19758
37.14.304.695 I slot      release: id  3 | task 20230 | stop processing: n_tokens = 520, truncated = 0
37.14.313.971 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.258 (> 0.100 thold), f_keep = 0.221
37.14.327.583 I slot launch_slot_: id  3 | task 20372 | processing task, is_child = 0
37.28.003.666 I slot print_timing: id  3 | task 20372 | n_gen =    100, tg =  14.54 t/s, tg_3s =  14.69 t/s
37.28.875.438 I slot print_timing: id  3 | task 20372 | prompt eval time =    6867.55 ms /   205 tokens (   33.50 ms per token,    29.85 tokens per second)
37.28.875.453 I slot print_timing: id  3 | task 20372 |        eval time =    7680.26 ms /   112 tokens (   69.19 ms per token,    14.45 tokens per second)
37.28.875.454 I slot print_timing: id  3 | task 20372 |       total time =   14547.81 ms /   317 tokens
37.28.875.455 I slot print_timing: id  3 | task 20372 |    graphs reused =      19867
37.28.875.549 I slot      release: id  3 | task 20372 | stop processing: n_tokens = 557, truncated = 0
37.28.884.277 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.323 (> 0.100 thold), f_keep = 0.206
37.28.898.629 I slot launch_slot_: id  3 | task 20485 | processing task, is_child = 0
37.40.807.971 I slot print_timing: id  3 | task 20485 | n_gen =    100, tg =  15.05 t/s, tg_3s =  15.20 t/s
37.42.028.197 I slot print_timing: id  3 | task 20485 | prompt eval time =    5329.29 ms /   162 tokens (   32.90 ms per token,    30.40 tokens per second)
37.42.028.219 I slot print_timing: id  3 | task 20485 |        eval time =    7800.23 ms /   118 tokens (   66.67 ms per token,    15.00 tokens per second)
37.42.028.220 I slot print_timing: id  3 | task 20485 |       total time =   13129.52 ms /   280 tokens
37.42.028.221 I slot print_timing: id  3 | task 20485 |    graphs reused =      19983
37.42.028.317 I slot      release: id  3 | task 20485 | stop processing: n_tokens = 473, truncated = 0
37.42.037.295 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.313 (> 0.100 thold), f_keep = 0.243
37.42.051.022 I slot launch_slot_: id  3 | task 20604 | processing task, is_child = 0
37.52.958.777 I slot print_timing: id  3 | task 20604 | n_gen =    100, tg =  15.05 t/s, tg_3s =  15.20 t/s
37.55.967.675 I slot print_timing: id  3 | task 20604 | n_gen =    145, tg =  15.02 t/s, tg_3s =  14.96 t/s
37.56.804.575 I slot print_timing: id  3 | task 20604 | prompt eval time =    4329.64 ms /   127 tokens (   34.09 ms per token,    29.33 tokens per second)
37.56.804.633 I slot print_timing: id  3 | task 20604 |        eval time =   10423.82 ms /   157 tokens (   66.82 ms per token,    14.97 tokens per second)
37.56.804.662 I slot print_timing: id  3 | task 20604 |       total time =   14753.46 ms /   284 tokens
37.56.804.688 I slot print_timing: id  3 | task 20604 |    graphs reused =      20137
37.56.809.324 I slot      release: id  3 | task 20604 | stop processing: n_tokens = 523, truncated = 0
37.56.814.015 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.585 (> 0.100 thold), f_keep = 0.459
37.56.824.932 I slot launch_slot_: id  3 | task 20762 | processing task, is_child = 0
38.09.112.476 I slot print_timing: id  3 | task 20762 | n_gen =    100, tg =  14.95 t/s, tg_3s =  15.10 t/s
38.10.236.474 I slot print_timing: id  3 | task 20762 | prompt eval time =    5664.41 ms /   170 tokens (   33.32 ms per token,    30.01 tokens per second)
38.10.236.536 I slot print_timing: id  3 | task 20762 |        eval time =    7747.03 ms /   116 tokens (   67.37 ms per token,    14.84 tokens per second)
38.10.236.563 I slot print_timing: id  3 | task 20762 |       total time =   13411.44 ms /   286 tokens
38.10.236.588 I slot print_timing: id  3 | task 20762 |    graphs reused =      20250
38.10.236.956 I slot      release: id  3 | task 20762 | stop processing: n_tokens = 525, truncated = 0
38.10.245.562 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.365 (> 0.100 thold), f_keep = 0.219
38.10.259.782 I slot launch_slot_: id  3 | task 20879 | processing task, is_child = 0
38.20.828.703 I slot print_timing: id  3 | task 20879 | n_gen =    100, tg =  15.08 t/s, tg_3s =  15.24 t/s
38.23.888.750 I slot print_timing: id  3 | task 20879 | n_gen =    146, tg =  15.07 t/s, tg_3s =  15.03 t/s
38.26.941.346 I slot print_timing: id  3 | task 20879 | n_gen =    191, tg =  14.99 t/s, tg_3s =  14.74 t/s
38.27.349.845 I slot print_timing: id  3 | task 20879 | prompt eval time =    4005.95 ms /   121 tokens (   33.11 ms per token,    30.21 tokens per second)
38.27.349.859 I slot print_timing: id  3 | task 20879 |        eval time =   13084.02 ms /   197 tokens (   66.76 ms per token,    14.98 tokens per second)
38.27.349.861 I slot print_timing: id  3 | task 20879 |       total time =   17089.97 ms /   318 tokens
38.27.349.862 I slot print_timing: id  3 | task 20879 |    graphs reused =      20445
38.27.350.211 I slot      release: id  3 | task 20879 | stop processing: n_tokens = 511, truncated = 0
38.27.358.745 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.377 (> 0.100 thold), f_keep = 0.225
38.27.373.668 I slot launch_slot_: id  3 | task 21077 | processing task, is_child = 0
38.33.457.758 I slot print_timing: id  3 | task 21077 | prompt eval time =    2181.75 ms /    65 tokens (   33.57 ms per token,    29.79 tokens per second)
38.33.457.817 I slot print_timing: id  3 | task 21077 |        eval time =    3902.25 ms /    60 tokens (   66.14 ms per token,    15.12 tokens per second)
38.33.457.840 I slot print_timing: id  3 | task 21077 |       total time =    6084.00 ms /   125 tokens
38.33.457.861 I slot print_timing: id  3 | task 21077 |    graphs reused =      20503
38.33.457.953 I slot      release: id  3 | task 21077 | stop processing: n_tokens = 364, truncated = 0
